2025-02-13 16:32:46,758 [main] INFO org.utils.LogUtils - loginIntoApplication_using_Credintails 
2025-02-13 16:32:47,432 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:40:02,224 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 16:40:14,228 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_Direct_Search
2025-02-13 16:40:50,891 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:40:50,895 [main] INFO org.utils.LogUtils - Direct_Search. 
2025-02-13 16:40:51,905 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_Direct_Search
2025-02-13 16:40:59,887 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:41:24,336 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:41:24,341 [main] INFO org.utils.LogUtils - signUPIntoApplication_using_Registration.
2025-02-13 16:41:25,366 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_signUPIntoApplication_using_Registration
2025-02-13 16:41:32,396 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:41:54,833 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:41:54,836 [main] INFO org.utils.LogUtils - loginIntoApplication_using_Credintails 
2025-02-13 16:41:54,988 [main] INFO org.utils.LogUtils - Driver quit successfully for TestCase Name: TC_02_loginIntoApplication_using_Credintails
2025-02-13 16:44:18,500 [main] INFO org.utils.LogUtils - Initialize Extent Reports successfully
2025-02-13 16:44:30,674 [main] INFO org.utils.LogUtils - Driver initialized for test: TC_02_Direct_Search
2025-02-13 16:44:59,500 [main] INFO org.utils.LogUtils - Navigating to URL Successfully : https://www.myprotein.co.in/
2025-02-13 16:44:59,502 [main] INFO org.utils.LogUtils - Direct_Search. 
